,eng_reference,trimmed_segment_path
2570,7 6 5 4 3 2 1 Almost one kilo. The last one is on his hand. Can you weight it? Might be 1 kilo. That's great Cha. You did a great job.,combined_clean_all/combined_output_2571.wav
2571,"Have you parents seen your skill before? No, they've never. I think your parents will know in what you do. You're the best! The crews please. Everybody, this guys has took a long time to find himself. Until he found it.",combined_clean_all/combined_output_2572.wav
2572,"He comes to the porgram because he wants to show his ability to his parents. To make them prond of him. So, he wants money for his parents, what do you guys think about him, a man who try his best? Cha... I want to tell you that.. In this world, humen has a variety of talents.",combined_clean_all/combined_output_2573.wav
2573,"It's not true that somebody will success because they good at Math or English. I have so many students and did you know? Som of them can't studied in shcool too. But they're successful. You know why? They need only one time, to know what they want to do. That's all",combined_clean_all/combined_output_2574.wav
2574,"You improve your skill by yourself and you did it so well. Now, you know what you want to do, so please keep doing and dveloping your skill expertly. Love in what you do. We're so proud of you, thus we're proudly to say..",combined_clean_all/combined_output_2575.wav
2575,"Yes. I've told your story, your skill and your dream gift to King Power. Your wish to give money for your parents isn't a big deal. They truly appreciate in what you do and are willing to make your wish come true.",combined_clean_all/combined_output_2576.wav
2576,"They want to give you a fund worth for THB40,000 baht from King power. Cha, would you like to say somthing to your parents? You can tell them by the camera. So, all I want to say is... I still love and miss you guys. And I'll try my best.",combined_clean_all/combined_output_2577.wav
2577,"I'll try my best to do a job and take care of you guys. So, I just want you guys.. Please hug me, at least once. Please hug me. What the word that you want to hear from them? I just want them to tell me that.. That.. they love me.",combined_clean_all/combined_output_2578.wav
2578,"IF you have a chance to see your parent, what would you do then? I want to hug them and tell them that I was worry about them all the time. So, just do it. Guys. I love you so much. I don't care if you don't have any money for me, just come visit us.",combined_clean_all/combined_output_2579.wav
2579,God protect you. I love you guys so much. We're proud of you really. We're love you so much. I think this is good chance to show how much you love your parents. What would you want to tell them?,combined_clean_all/combined_output_2580.wav
2580,"It's not nessecery, just you're good person and love your parents that's all. They don't need anything from you, in other hand they always worry and love you. I think the confict in your family get better.",combined_clean_all/combined_output_2581.wav
2581,"He wants to give somthing to your guys. he crews please. Cha this is money from King Power. Would you give the money to them please ? The money for your guys. This is money from my skill, and I want to give it to you guys.",combined_clean_all/combined_output_2582.wav
2582,I want you to know that I love and worry about you guys. We're proud of you so much. Guys.. The most important thing in life isn't how much money do you have... But love and relationship in your family is the most important thing.,combined_clean_all/combined_output_2583.wav
2583,This is Thank you for coming to the show. Thank you. Welcome to the city of Florence.,combined_clean_all/combined_output_2584.wav
2584,"Our plan today is to eat good food, go to about four highlights, and watch a really beautiful sunset. I made a reservation at a steak place. A famous steak place that everyone must try. Wow, perfect timing! Beautiful light. I can't dance. Hello.",combined_clean_all/combined_output_2585.wav
2585,"We are going from Rome to Florence using the train. I typed in Terminal in the Uber app. I recommend using Uber. Don't take the subway or walk because the ground is made from rocks. Real rocks. Small rocks. Walking around with many suitcases, heavy suitcases,",combined_clean_all/combined_output_2586.wav
2586,"will make me faint. The train we booked will take about 1 hour and 55 minutes to reach Florence. I'll tell you how it goes. Hello, welcome to the city of Florence. Florence is considered a very important city in Italy.",combined_clean_all/combined_output_2587.wav
2587,The city is located near the middle of the country. A big river that runs through it is called Arno. It's similar to Bangkok with Chao Phraya River running through. So it has become an important trading hub in Italy since the past until now. Many people might not know,combined_clean_all/combined_output_2588.wav
2588,"that from 1865 1871 Florence was the capital city of Italy before it was changed to Rome. Another fact I must tell you is that Florence was the center of Renaissance art. In the past, when there were wars, Roman arts were destroyed.",combined_clean_all/combined_output_2589.wav
2589,"During the Renaissance, which means rebirth, art became lively and significant again. One noticeable thing is that the city is filled with human statues that were made according to the belief that human body is beautiful and has potential. So in this clip,",combined_clean_all/combined_output_2590.wav
2590,"you'll see the most beautiful statues, arts, and architectures in Italy. After I booked the hotel, I just found out that our hotel is here. Close to restaurants and entertainments. I'm not sure if it'll get noisy at night. I hope not. It's now 1 p.m. This is the first glimpse",combined_clean_all/combined_output_2591.wav
2591,"of a walk in the city. From walking a little, I feel like the city is cute. It's a bit cuter than Rome. There are antique shops and art shops all around. The people seem friendly. Today we'll get to see a beautiful sunset.",combined_clean_all/combined_output_2592.wav
2592,"Turn this way. I almost missed it. Do you see that? A statue of a naked man. So many of these statues. This whole area. Like I said earlier, this city is the center of art. This feels like the center of the city. There are so many statues.",combined_clean_all/combined_output_2593.wav
2593,"I think if you are into art, you can spend the whole day here. Do you see this statue? This is probably the statue of David by Michelangelo. If you look at it, it's a statue of a naked man. No clothes. You see his private part. Like I said earlier,",combined_clean_all/combined_output_2594.wav
2594,"after the Renaissance, they believed in the beauty of human body. So the statues are naked. Can I film this? We're getting close to the restaurant. Everyone has bread from this place. It's the same place. Bread in a paper bag. There are people sitting and eating.",combined_clean_all/combined_output_2595.wav
2595,"Actually, it has branches in Rome and Milan as well. In case you see this clip and you want to try it. But the original branch is in Florence. The line is super long, but I think it won't take long. Because it's just sandwich.",combined_clean_all/combined_output_2596.wav
