,eng_reference,trimmed_segment_path
1612,"itself and then it will change continuously according to our human needs according to our life stages and age. Om's wife sees P'O as the same person. Is it the same? It means that maybe there is a point. Change has a turning point, everything has to change. Always changing, always changing, whatever we think.",combined_wav_3/combined_output_1613.wav
1613,"That it won't change at all, that's us Still, we haven't lived with it long enough. Everything always changes. Life fer will always change. Have you ever done that? Talk to the people inside and say that one day Fisher will change continuously according to the situation. People inside follow the key new leaders that come up. If there is a new CEO coming up, the manager will.",combined_wav_3/combined_output_1614.wav
1614,"There might not be an angle that starts to shift. In the end, it asks to change in that direction. It got better. When I listened to it, I felt relieved. There's a lot of it in the right direction. It's one thing I like to say. Young people, when they come and ask their elders, they often say that they want to No matter what you walk up to, I'll tell you that you're on the right path. Whether you walk slowly or quickly, you are on the right path. And then, the next question is, do you like your life?",combined_wav_3/combined_output_1615.wav
1615,"Now, if you like it, use it as usual if you don't like it. What did you hurry and do differently from the day before yesterday? Just do it quickly enough, you don't have to start big. Small matter, in the morning you walk out of the house. You took a step with your left foot, today you try taking a step out. Just look at your right foot and you will change your life. Yesterday I read a Kip An style book. For one thing, tomorrow I'll pick up a book in a genre that I don't like.",combined_wav_3/combined_output_1616.wav
1616,"Read it, pick it up and read it, it opens up new dimensions. We       are always with the chess playing group. It's a good idea to join a group that       plays music. Explore yourself and go out and see new things. And it's like our brain finds something that it is. New things, the world       is very beautiful, people       like It's very fascinating. What does it have for us to learn? I know a lot in this world. Don't be a fool.",combined_wav_3/combined_output_1617.wav
1617,"I can stay in the same place. It's very interesting. Yes, OK, and then when I was 19, I came back. The story of P'Omo, well, when we saw that we Want to continue making money? What's the story? At that time, I wanted to listen to the moment. It was great. I really like the creation shot     ",combined_wav_3/combined_output_1618.wav
1618,"It's a shot that I really enjoyed, believe it or not. The first one was even more fun than the first 100 million. Is that right? I brought back the first hundred thousand before coming. The first hundred thousand first. If it's the first hundred thousand, take it, take it, take it. The first thousand is good. OK, the first thousand. First it probably came from me, then I got points from",combined_wav_3/combined_output_1619.wav
1619,"who received a scholarship from the university, at the end of every month we had 6,000, 6,500 per month, and the question at that time was It started in my head, what should I do with the money? At that time, I hadn't opened a bank account yet. What's your own book bank? And in Year 1, I remember being like, hey, I want to have a book bank. For me, having a debit card and inserting it into an ATM and then being able to withdraw money       is a",combined_wav_3/combined_output_1620.wav
1620,"really cool thing      . Well, then I open my wallet and the money is 15 baht sometimes, 4,000 baht is like, at the beginning of the month, and then I You have to use my stuff. It's like when P'Off goes to university like Ngee Phi like, uh, sitting in the BTS car, crossing the boat, sitting in the car. The mail home to Eup in the morning might be delivered by someone. And then sit back and don't hesitate, that's a good example.",combined_wav_3/combined_output_1621.wav
1621,"Ordinary, like being just a normal child living in a middle class family home. Well, the peak is the day we start getting our first 6,500       Let's ask, what should we invest in? Hey, I think like this. I use the word investment. So, right? At that time, I didn't know that by investing 6,500 I couldn't do anything       but one day That is, we want to invest, we want",combined_wav_3/combined_output_1622.wav
